CustomerID,Cliente,ProductID,Producto,Categoria,Proveedor,UnidadesTotales,TotalPedidos,PromedioPorPedido,MaximoPorPedido,MinimoPorPedido,ValorTotal
HUNGO,Hungry Owl All-Night Grocers,63,Vegie-spread,Condiments,"Pavlova, Ltd.",35,1,35,35,35,"1228,50"
HUNGO,Hungry Owl All-Night Grocers,18,Carnarvon Tigers,Seafood,"Pavlova, Ltd.",33,2,16,25,8,"2062,50"
HUNGO,Hungry Owl All-Night Grocers,6,Grandma's Boysenberry Spread,Condiments,Grandma Kelly's Homestead,30,1,30,30,30,"600,00"
HUNGO,Hungry Owl All-Night Grocers,34,Sasquatch Ale,Beverages,Bigfoot Breweries,30,1,30,30,30,"420,00"
HUNGO,Hungry Owl All-Night Grocers,70,Outback Lager,Beverages,"Pavlova, Ltd.",30,1,30,30,30,"360,00"
HUNGO,Hungry Owl All-Night Grocers,56,Gnocchi di nonna Alice,Grains/Cereals,Pasta Buttini s.r.l.,30,1,30,30,30,"1140,00"
HUNGO,Hungry Owl All-Night Grocers,53,Perth Pasties,Meat/Poultry,"G'day, Mate",23,2,11,20,3,"622,40"
HUNGO,Hungry Owl All-Night Grocers,42,Singaporean Hokkien Fried Mee,Grains/Cereals,Leka Trading,22,2,11,20,2,"302,40"
HUNGO,Hungry Owl All-Night Grocers,43,Ipoh Coffee,Beverages,Leka Trading,20,1,20,20,20,"736,00"
HUNGO,Hungry Owl All-Night Grocers,4,Chef Anton's Cajun Seasoning,Condiments,New Orleans Cajun Delights,20,1,20,20,20,"352,00"
HUNGO,Hungry Owl All-Night Grocers,75,Rhönbräu Klosterbier,Beverages,Plutzer Lebensmittelgroßmärkte AG,20,1,20,20,20,"155,00"
HUNGO,Hungry Owl All-Night Grocers,10,Ikura,Seafood,Tokyo Traders,18,1,18,18,18,"558,00"
HUNGO,Hungry Owl All-Night Grocers,1,Chai,Beverages,Exotic Liquids,15,1,15,15,15,"270,00"
HUNGO,Hungry Owl All-Night Grocers,62,Tarte au sucre,Confections,Forêts d'érables,15,1,15,15,15,"591,00"
HUNGO,Hungry Owl All-Night Grocers,60,Camembert Pierrot,Dairy Products,Gai pâturage,6,1,6,6,6,"163,20"
HUNGO,Hungry Owl All-Night Grocers,39,Chartreuse verte,Beverages,Aux joyeux ecclésiastiques,3,1,3,3,3,"54,00"
ISLAT,Island Trading,70,Outback Lager,Beverages,"Pavlova, Ltd.",50,2,25,30,20,"660,00"
ISLAT,Island Trading,61,Sirop d'érable,Condiments,Forêts d'érables,30,1,30,30,30,"855,00"
ISLAT,Island Trading,71,Flotemysost,Dairy Products,Norske Meierier,27,2,13,15,12,"528,90"
ISLAT,Island Trading,60,Camembert Pierrot,Dairy Products,Gai pâturage,21,1,21,21,21,"714,00"
ISLAT,Island Trading,41,Jack's New England Clam Chowder,Seafood,New England Seafood Cannery,20,1,20,20,20,"154,00"
ISLAT,Island Trading,8,Northwoods Cranberry Sauce,Condiments,Grandma Kelly's Homestead,20,1,20,20,20,"800,00"
ISLAT,Island Trading,76,Lakkalikööri,Beverages,Karkki Oy,16,2,8,10,6,"266,40"
ISLAT,Island Trading,23,Tunnbröd,Grains/Cereals,PB Knäckebröd AB,15,2,7,10,5,"135,00"
ISLAT,Island Trading,56,Gnocchi di nonna Alice,Grains/Cereals,Pasta Buttini s.r.l.,15,1,15,15,15,"570,00"
ISLAT,Island Trading,34,Sasquatch Ale,Beverages,Bigfoot Breweries,14,1,14,14,14,"156,80"
ISLAT,Island Trading,33,Geitost,Dairy Products,Norske Meierier,12,1,12,12,12,"24,00"
ISLAT,Island Trading,13,Konbu,Seafood,Mayumi's,10,1,10,10,10,"60,00"
ISLAT,Island Trading,2,Chang,Beverages,Exotic Liquids,10,1,10,10,10,"190,00"
ISLAT,Island Trading,35,Steeleye Stout,Beverages,Bigfoot Breweries,10,1,10,10,10,"144,00"
ISLAT,Island Trading,72,Mozzarella di Giovanni,Dairy Products,Formaggi Fortini s.r.l.,10,1,10,10,10,"348,00"
ISLAT,Island Trading,59,Raclette Courdavault,Dairy Products,Gai pâturage,6,1,6,6,6,"330,00"
ISLAT,Island Trading,19,Teatime Chocolate Biscuits,Confections,"Specialty Biscuits, Ltd.",5,1,5,5,5,"46,00"
ISLAT,Island Trading,53,Perth Pasties,Meat/Poultry,"G'day, Mate",2,1,2,2,2,"65,60"
ISLAT,Island Trading,62,Tarte au sucre,Confections,Forêts d'érables,2,1,2,2,2,"98,60"
KOENE,Königlich Essen,59,Raclette Courdavault,Dairy Products,Gai pâturage,85,3,28,36,24,"4279,00"
KOENE,Königlich Essen,36,Inlagd Sill,Seafood,Svensk Sjöföda AB,60,2,30,40,20,"1140,00"
KOENE,Königlich Essen,40,Boston Crab Meat,Seafood,New England Seafood Cannery,60,1,60,60,60,"1104,00"
KOENE,Königlich Essen,26,Gumbär Gummibärchen,Confections,Heli Süßwaren GmbH & Co. KG,58,2,29,40,18,"1811,34"
KOENE,Königlich Essen,3,Aniseed Syrup,Condiments,Exotic Liquids,49,1,49,49,49,"490,00"
KOENE,Königlich Essen,55,Pâté chinois,Meat/Poultry,Ma Maison,47,2,23,35,12,"1128,00"
KOENE,Königlich Essen,62,Tarte au sucre,Confections,Forêts d'érables,45,2,22,25,20,"2218,50"
KOENE,Königlich Essen,30,Nord-Ost Matjeshering,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,43,2,21,35,8,"1071,75"
KOENE,Königlich Essen,72,Mozzarella di Giovanni,Dairy Products,Formaggi Fortini s.r.l.,40,1,40,40,40,"1112,00"
KOENE,Königlich Essen,21,Sir Rodney's Scones,Confections,"Specialty Biscuits, Ltd.",40,1,40,40,40,"320,00"
KOENE,Königlich Essen,12,Queso Manchego La Pastora,Dairy Products,Cooperativa de Quesos 'Las Cabras',36,1,36,36,36,"1368,00"
KOENE,Königlich Essen,76,Lakkalikööri,Beverages,Karkki Oy,35,1,35,35,35,"630,00"
KOENE,Königlich Essen,13,Konbu,Seafood,Mayumi's,32,2,16,20,12,"177,60"
KOENE,Königlich Essen,24,Guaraná Fantástica,Beverages,Refrescos Americanas LTDA,30,2,15,20,10,"135,00"
KOENE,Königlich Essen,8,Northwoods Cranberry Sauce,Condiments,Grandma Kelly's Homestead,30,1,30,30,30,"1200,00"
KOENE,Königlich Essen,38,Côte de Blaye,Beverages,Aux joyeux ecclésiastiques,30,1,30,30,30,"7905,00"
KOENE,Königlich Essen,54,Tourtière,Meat/Poultry,Ma Maison,24,1,24,24,24,"178,80"
KOENE,Königlich Essen,29,Thüringer Rostbratwurst,Meat/Poultry,Plutzer Lebensmittelgroßmärkte AG,24,1,24,24,24,"2970,96"
KOENE,Königlich Essen,25,NuNuCa Nuß-Nougat-Creme,Confections,Heli Süßwaren GmbH & Co. KG,22,2,11,18,4,"296,80"
KOENE,Königlich Essen,49,Maxilaku,Confections,Karkki Oy,21,1,21,21,21,"336,00"
KOENE,Königlich Essen,16,Pavlova,Confections,"Pavlova, Ltd.",20,1,20,20,20,"349,00"
KOENE,Königlich Essen,43,Ipoh Coffee,Beverages,Leka Trading,15,1,15,15,15,"552,00"
KOENE,Königlich Essen,11,Queso Cabrales,Dairy Products,Cooperativa de Quesos 'Las Cabras',15,1,15,15,15,"315,00"
KOENE,Königlich Essen,70,Outback Lager,Beverages,"Pavlova, Ltd.",14,1,14,14,14,"210,00"
KOENE,Königlich Essen,14,Tofu,Produce,Mayumi's,9,1,9,9,9,"167,40"
KOENE,Königlich Essen,6,Grandma's Boysenberry Spread,Condiments,Grandma Kelly's Homestead,6,1,6,6,6,"120,00"
KOENE,Königlich Essen,15,Genen Shouyu,Condiments,Mayumi's,5,1,5,5,5,"62,00"
KOENE,Königlich Essen,39,Chartreuse verte,Beverages,Aux joyeux ecclésiastiques,4,1,4,4,4,"57,60"
KOENE,Königlich Essen,31,Gorgonzola Telino,Dairy Products,Formaggi Fortini s.r.l.,4,1,4,4,4,"40,00"
LACOR,La corne d'abondance,76,Lakkalikööri,Beverages,Karkki Oy,20,1,20,20,20,"360,00"
LACOR,La corne d'abondance,27,Schoggi Schokolade,Confections,Heli Süßwaren GmbH & Co. KG,10,1,10,10,10,"439,00"
LACOR,La corne d'abondance,75,Rhönbräu Klosterbier,Beverages,Plutzer Lebensmittelgroßmärkte AG,10,1,10,10,10,"77,50"
LACOR,La corne d'abondance,33,Geitost,Dairy Products,Norske Meierier,7,1,7,7,7,"17,50"
LACOR,La corne d'abondance,41,Jack's New England Clam Chowder,Seafood,New England Seafood Cannery,6,1,6,6,6,"57,90"
LACOR,La corne d'abondance,17,Alice Mutton,Meat/Poultry,"Pavlova, Ltd.",6,1,6,6,6,"234,00"
LACOR,La corne d'abondance,20,Sir Rodney's Marmalade,Confections,"Specialty Biscuits, Ltd.",5,1,5,5,5,"405,00"
LACOR,La corne d'abondance,26,Gumbär Gummibärchen,Confections,Heli Süßwaren GmbH & Co. KG,5,1,5,5,5,"156,15"
LACOR,La corne d'abondance,7,Uncle Bob's Organic Dried Pears,Produce,Grandma Kelly's Homestead,5,1,5,5,5,"150,00"
LACOR,La corne d'abondance,52,Filo Mix,Grains/Cereals,"G'day, Mate",5,1,5,5,5,"35,00"
LACOR,La corne d'abondance,70,Outback Lager,Beverages,"Pavlova, Ltd.",4,1,4,4,4,"60,00"
LAMAI,La maison d'Asie,36,Inlagd Sill,Seafood,Svensk Sjöföda AB,47,3,15,21,6,"794,20"
LAMAI,La maison d'Asie,62,Tarte au sucre,Confections,Forêts d'érables,40,1,40,40,40,"1576,00"
LAMAI,La maison d'Asie,76,Lakkalikööri,Beverages,Karkki Oy,34,2,17,20,14,"489,60"
LAMAI,La maison d'Asie,69,Gudbrandsdalsost,Dairy Products,Norske Meierier,28,2,14,18,10,"806,40"
LAMAI,La maison d'Asie,67,Laughing Lumberjack Lager,Beverages,Bigfoot Breweries,24,1,24,24,24,"336,00"
LAMAI,La maison d'Asie,1,Chai,Beverages,Exotic Liquids,24,1,24,24,24,"345,60"
LAMAI,La maison d'Asie,29,Thüringer Rostbratwurst,Meat/Poultry,Plutzer Lebensmittelgroßmärkte AG,20,1,20,20,20,"2475,80"
LAMAI,La maison d'Asie,33,Geitost,Dairy Products,Norske Meierier,20,1,20,20,20,"40,00"
LAMAI,La maison d'Asie,16,Pavlova,Confections,"Pavlova, Ltd.",20,1,20,20,20,"278,00"
LAMAI,La maison d'Asie,24,Guaraná Fantástica,Beverages,Refrescos Americanas LTDA,20,2,10,10,10,"81,00"
LAMAI,La maison d'Asie,44,Gula Malacca,Condiments,Leka Trading,16,1,16,16,16,"311,20"
LAMAI,La maison d'Asie,50,Valkoinen suklaa,Confections,Karkki Oy,15,1,15,15,15,"195,00"
LAMAI,La maison d'Asie,65,Louisiana Fiery Hot Pepper Sauce,Condiments,New Orleans Cajun Delights,15,1,15,15,15,"252,00"
LAMAI,La maison d'Asie,2,Chang,Beverages,Exotic Liquids,15,1,15,15,15,"285,00"
LAMAI,La maison d'Asie,15,Genen Shouyu,Condiments,Mayumi's,12,1,12,12,12,"186,00"
LAMAI,La maison d'Asie,34,Sasquatch Ale,Beverages,Bigfoot Breweries,10,1,10,10,10,"112,00"
LAMAI,La maison d'Asie,25,NuNuCa Nuß-Nougat-Creme,Confections,Heli Süßwaren GmbH & Co. KG,10,1,10,10,10,"140,00"
LAMAI,La maison d'Asie,66,Louisiana Hot Spiced Okra,Condiments,New Orleans Cajun Delights,10,1,10,10,10,"136,00"
LAMAI,La maison d'Asie,55,Pâté chinois,Meat/Poultry,Ma Maison,10,1,10,10,10,"192,00"
LAMAI,La maison d'Asie,46,Spegesild,Seafood,Lyngbysild,10,1,10,10,10,"96,00"
LAMAI,La maison d'Asie,42,Singaporean Hokkien Fried Mee,Grains/Cereals,Leka Trading,10,1,10,10,10,"140,00"
LAMAI,La maison d'Asie,43,Ipoh Coffee,Beverages,Leka Trading,10,1,10,10,10,"460,00"
LAMAI,La maison d'Asie,75,Rhönbräu Klosterbier,Beverages,Plutzer Lebensmittelgroßmärkte AG,8,1,8,8,8,"62,00"
LAMAI,La maison d'Asie,28,Rössle Sauerkraut,Produce,Plutzer Lebensmittelgroßmärkte AG,8,1,8,8,8,"364,80"
LAMAI,La maison d'Asie,13,Konbu,Seafood,Mayumi's,3,1,3,3,3,"18,00"
LAMAI,La maison d'Asie,64,Wimmers gute Semmelknödel,Grains/Cereals,Plutzer Lebensmittelgroßmärkte AG,3,1,3,3,3,"99,75"
LAUGB,Laughing Bacchus Wine Cellars,41,Jack's New England Clam Chowder,Seafood,New England Seafood Cannery,20,1,20,20,20,"154,00"
LAUGB,Laughing Bacchus Wine Cellars,23,Tunnbröd,Grains/Cereals,PB Knäckebröd AB,10,1,10,10,10,"72,00"
LAUGB,Laughing Bacchus Wine Cellars,13,Konbu,Seafood,Mayumi's,7,1,7,7,7,"42,00"
LAUGB,Laughing Bacchus Wine Cellars,24,Guaraná Fantástica,Beverages,Refrescos Americanas LTDA,5,1,5,5,5,"22,50"
LAUGB,Laughing Bacchus Wine Cellars,25,NuNuCa Nuß-Nougat-Creme,Confections,Heli Süßwaren GmbH & Co. KG,5,1,5,5,5,"70,00"
LAUGB,Laughing Bacchus Wine Cellars,52,Filo Mix,Grains/Cereals,"G'day, Mate",5,1,5,5,5,"35,00"
LAUGB,Laughing Bacchus Wine Cellars,70,Outback Lager,Beverages,"Pavlova, Ltd.",5,1,5,5,5,"75,00"
LAUGB,Laughing Bacchus Wine Cellars,77,Original Frankfurter grüne Soße,Condiments,Plutzer Lebensmittelgroßmärkte AG,5,1,5,5,5,"52,00"
LAZYK,Lazy K Kountry Store,11,Queso Cabrales,Dairy Products,Cooperativa de Quesos 'Las Cabras',10,1,10,10,10,"210,00"
LAZYK,Lazy K Kountry Store,40,Boston Crab Meat,Seafood,New England Seafood Cannery,10,1,10,10,10,"147,00"
LEHMS,Lehmanns Marktstand,1,Chai,Beverages,Exotic Liquids,80,2,40,40,40,"1440,00"
LEHMS,Lehmanns Marktstand,64,Wimmers gute Semmelknödel,Grains/Cereals,Plutzer Lebensmittelgroßmärkte AG,80,2,40,50,30,"2327,50"
LEHMS,Lehmanns Marktstand,60,Camembert Pierrot,Dairy Products,Gai pâturage,55,2,27,35,20,"1734,00"
LEHMS,Lehmanns Marktstand,30,Nord-Ost Matjeshering,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,45,3,15,20,10,"1165,05"
LEHMS,Lehmanns Marktstand,31,Gorgonzola Telino,Dairy Products,Formaggi Fortini s.r.l.,40,2,20,20,20,"500,00"
LEHMS,Lehmanns Marktstand,40,Boston Crab Meat,Seafood,New England Seafood Cannery,35,2,17,25,10,"644,00"
LEHMS,Lehmanns Marktstand,33,Geitost,Dairy Products,Norske Meierier,30,1,30,30,30,"75,00"
LEHMS,Lehmanns Marktstand,16,Pavlova,Confections,"Pavlova, Ltd.",30,1,30,30,30,"523,50"
LEHMS,Lehmanns Marktstand,11,Queso Cabrales,Dairy Products,Cooperativa de Quesos 'Las Cabras',25,1,25,25,25,"525,00"
LEHMS,Lehmanns Marktstand,15,Genen Shouyu,Condiments,Mayumi's,25,1,25,25,25,"387,50"
LEHMS,Lehmanns Marktstand,72,Mozzarella di Giovanni,Dairy Products,Formaggi Fortini s.r.l.,25,1,25,25,25,"695,00"
LEHMS,Lehmanns Marktstand,59,Raclette Courdavault,Dairy Products,Gai pâturage,25,1,25,25,25,"1375,00"
LEHMS,Lehmanns Marktstand,77,Original Frankfurter grüne Soße,Condiments,Plutzer Lebensmittelgroßmärkte AG,25,1,25,25,25,"260,00"
LEHMS,Lehmanns Marktstand,8,Northwoods Cranberry Sauce,Condiments,Grandma Kelly's Homestead,24,1,24,24,24,"960,00"
LEHMS,Lehmanns Marktstand,20,Sir Rodney's Marmalade,Confections,"Specialty Biscuits, Ltd.",21,1,21,21,21,"1701,00"
LEHMS,Lehmanns Marktstand,44,Gula Malacca,Condiments,Leka Trading,21,1,21,21,21,"325,50"
LEHMS,Lehmanns Marktstand,75,Rhönbräu Klosterbier,Beverages,Plutzer Lebensmittelgroßmärkte AG,20,1,20,20,20,"155,00"
LEHMS,Lehmanns Marktstand,69,Gudbrandsdalsost,Dairy Products,Norske Meierier,20,1,20,20,20,"720,00"
LEHMS,Lehmanns Marktstand,2,Chang,Beverages,Exotic Liquids,20,1,20,20,20,"380,00"
LEHMS,Lehmanns Marktstand,6,Grandma's Boysenberry Spread,Condiments,Grandma Kelly's Homestead,20,1,20,20,20,"500,00"
LEHMS,Lehmanns Marktstand,76,Lakkalikööri,Beverages,Karkki Oy,19,2,9,15,4,"288,00"
LEHMS,Lehmanns Marktstand,29,Thüringer Rostbratwurst,Meat/Poultry,Plutzer Lebensmittelgroßmärkte AG,18,1,18,18,18,"2228,22"
LEHMS,Lehmanns Marktstand,27,Schoggi Schokolade,Confections,Heli Süßwaren GmbH & Co. KG,15,1,15,15,15,"526,50"
LEHMS,Lehmanns Marktstand,17,Alice Mutton,Meat/Poultry,"Pavlova, Ltd.",15,1,15,15,15,"468,00"
LEHMS,Lehmanns Marktstand,12,Queso Manchego La Pastora,Dairy Products,Cooperativa de Quesos 'Las Cabras',15,1,15,15,15,"570,00"
LEHMS,Lehmanns Marktstand,56,Gnocchi di nonna Alice,Grains/Cereals,Pasta Buttini s.r.l.,14,1,14,14,14,"425,60"
LEHMS,Lehmanns Marktstand,54,Tourtière,Meat/Poultry,Ma Maison,10,1,10,10,10,"74,50"
LEHMS,Lehmanns Marktstand,52,Filo Mix,Grains/Cereals,"G'day, Mate",8,1,8,8,8,"56,00"
LEHMS,Lehmanns Marktstand,67,Laughing Lumberjack Lager,Beverages,Bigfoot Breweries,5,1,5,5,5,"56,00"
LEHMS,Lehmanns Marktstand,26,Gumbär Gummibärchen,Confections,Heli Süßwaren GmbH & Co. KG,5,1,5,5,5,"156,15"
LEHMS,Lehmanns Marktstand,68,Scottish Longbreads,Confections,"Specialty Biscuits, Ltd.",4,1,4,4,4,"40,00"
LETSS,Let's Stop N Shop,21,Sir Rodney's Scones,Confections,"Specialty Biscuits, Ltd.",40,1,40,40,40,"400,00"
LETSS,Let's Stop N Shop,54,Tourtière,Meat/Poultry,Ma Maison,40,1,40,40,40,"298,00"
LETSS,Let's Stop N Shop,56,Gnocchi di nonna Alice,Grains/Cereals,Pasta Buttini s.r.l.,21,1,21,21,21,"798,00"
LETSS,Let's Stop N Shop,75,Rhönbräu Klosterbier,Beverages,Plutzer Lebensmittelgroßmärkte AG,21,1,21,21,21,"162,75"
LETSS,Let's Stop N Shop,61,Sirop d'érable,Condiments,Forêts d'érables,20,1,20,20,20,"570,00"
LETSS,Let's Stop N Shop,65,Louisiana Fiery Hot Pepper Sauce,Condiments,New Orleans Cajun Delights,12,1,12,12,12,"252,60"
LETSS,Let's Stop N Shop,18,Carnarvon Tigers,Seafood,"Pavlova, Ltd.",12,1,12,12,12,"750,00"
LETSS,Let's Stop N Shop,15,Genen Shouyu,Condiments,Mayumi's,10,1,10,10,10,"155,00"
LETSS,Let's Stop N Shop,30,Nord-Ost Matjeshering,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,3,1,3,3,3,"77,67"
LETSS,Let's Stop N Shop,77,Original Frankfurter grüne Soße,Condiments,Plutzer Lebensmittelgroßmärkte AG,2,1,2,2,2,"26,00"
LILAS,LILA-Supermercado,23,Tunnbröd,Grains/Cereals,PB Knäckebröd AB,70,1,70,70,70,"630,00"
LILAS,LILA-Supermercado,26,Gumbär Gummibärchen,Confections,Heli Süßwaren GmbH & Co. KG,66,2,33,50,16,"1643,40"
LILAS,LILA-Supermercado,55,Pâté chinois,Meat/Poultry,Ma Maison,60,1,60,60,60,"1152,00"
LILAS,LILA-Supermercado,32,Mascarpone Fabioli,Dairy Products,Formaggi Fortini s.r.l.,50,1,50,50,50,"1600,00"
LILAS,LILA-Supermercado,60,Camembert Pierrot,Dairy Products,Gai pâturage,43,2,21,35,8,"1169,60"
LILAS,LILA-Supermercado,21,Sir Rodney's Scones,Confections,"Specialty Biscuits, Ltd.",40,1,40,40,40,"320,00"
LILAS,LILA-Supermercado,59,Raclette Courdavault,Dairy Products,Gai pâturage,40,1,40,40,40,"2200,00"
LILAS,LILA-Supermercado,70,Outback Lager,Beverages,"Pavlova, Ltd.",35,1,35,35,35,"525,00"
LILAS,LILA-Supermercado,30,Nord-Ost Matjeshering,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,32,2,16,28,4,"683,16"
LILAS,LILA-Supermercado,11,Queso Cabrales,Dairy Products,Cooperativa de Quesos 'Las Cabras',32,2,16,20,12,"621,60"
LILAS,LILA-Supermercado,12,Queso Manchego La Pastora,Dairy Products,Cooperativa de Quesos 'Las Cabras',30,1,30,30,30,"1140,00"
LILAS,LILA-Supermercado,16,Pavlova,Confections,"Pavlova, Ltd.",30,1,30,30,30,"417,00"
LILAS,LILA-Supermercado,10,Ikura,Seafood,Tokyo Traders,30,1,30,30,30,"744,00"
LILAS,LILA-Supermercado,77,Original Frankfurter grüne Soße,Condiments,Plutzer Lebensmittelgroßmärkte AG,30,2,15,15,15,"390,00"
LILAS,LILA-Supermercado,72,Mozzarella di Giovanni,Dairy Products,Formaggi Fortini s.r.l.,28,2,14,25,3,"778,40"
LILAS,LILA-Supermercado,49,Maxilaku,Confections,Karkki Oy,25,1,25,25,25,"500,00"
LILAS,LILA-Supermercado,52,Filo Mix,Grains/Cereals,"G'day, Mate",20,1,20,20,20,"140,00"
LILAS,LILA-Supermercado,54,Tourtière,Meat/Poultry,Ma Maison,20,1,20,20,20,"149,00"
LILAS,LILA-Supermercado,46,Spegesild,Seafood,Lyngbysild,20,1,20,20,20,"240,00"
LILAS,LILA-Supermercado,15,Genen Shouyu,Condiments,Mayumi's,20,1,20,20,20,"248,00"
LILAS,LILA-Supermercado,28,Rössle Sauerkraut,Produce,Plutzer Lebensmittelgroßmärkte AG,20,1,20,20,20,"912,00"
LILAS,LILA-Supermercado,19,Teatime Chocolate Biscuits,Confections,"Specialty Biscuits, Ltd.",18,1,18,18,18,"131,40"
LILAS,LILA-Supermercado,7,Uncle Bob's Organic Dried Pears,Produce,Grandma Kelly's Homestead,15,1,15,15,15,"450,00"
LILAS,LILA-Supermercado,57,Ravioli Angelo,Grains/Cereals,Pasta Buttini s.r.l.,15,1,15,15,15,"292,50"
LILAS,LILA-Supermercado,69,Gudbrandsdalsost,Dairy Products,Norske Meierier,15,1,15,15,15,"432,00"
LILAS,LILA-Supermercado,74,Longlife Tofu,Produce,Tokyo Traders,14,1,14,14,14,"112,00"
LILAS,LILA-Supermercado,13,Konbu,Seafood,Mayumi's,10,1,10,10,10,"60,00"
LILAS,LILA-Supermercado,39,Chartreuse verte,Beverages,Aux joyeux ecclésiastiques,8,1,8,8,8,"144,00"
LINOD,LINO-Delicateses,70,Outback Lager,Beverages,"Pavlova, Ltd.",90,2,45,60,30,"1170,00"
LINOD,LINO-Delicateses,3,Aniseed Syrup,Condiments,Exotic Liquids,70,2,35,50,20,"560,00"
LINOD,LINO-Delicateses,72,Mozzarella di Giovanni,Dairy Products,Formaggi Fortini s.r.l.,60,1,60,60,60,"2088,00"
LINOD,LINO-Delicateses,49,Maxilaku,Confections,Karkki Oy,60,1,60,60,60,"1200,00"
LINOD,LINO-Delicateses,1,Chai,Beverages,Exotic Liquids,54,2,27,50,4,"972,00"
LINOD,LINO-Delicateses,16,Pavlova,Confections,"Pavlova, Ltd.",52,2,26,28,24,"907,40"
LINOD,LINO-Delicateses,36,Inlagd Sill,Seafood,Svensk Sjöföda AB,50,1,50,50,50,"950,00"
LINOD,LINO-Delicateses,40,Boston Crab Meat,Seafood,New England Seafood Cannery,50,2,25,30,20,"920,00"
LINOD,LINO-Delicateses,45,Rogede sild,Seafood,Lyngbysild,50,2,25,30,20,"475,00"
LINOD,LINO-Delicateses,50,Valkoinen suklaa,Confections,Karkki Oy,40,1,40,40,40,"650,00"
LINOD,LINO-Delicateses,35,Steeleye Stout,Beverages,Bigfoot Breweries,33,2,16,24,9,"594,00"
LINOD,LINO-Delicateses,58,Escargots de Bourgogne,Seafood,Escargots Nouveaux,30,1,30,30,30,"397,50"
LINOD,LINO-Delicateses,55,Pâté chinois,Meat/Poultry,Ma Maison,30,1,30,30,30,"576,00"
LINOD,LINO-Delicateses,25,NuNuCa Nuß-Nougat-Creme,Confections,Heli Süßwaren GmbH & Co. KG,30,2,15,24,6,"420,00"
LINOD,LINO-Delicateses,21,Sir Rodney's Scones,Confections,"Specialty Biscuits, Ltd.",30,1,30,30,30,"300,00"
LINOD,LINO-Delicateses,41,Jack's New England Clam Chowder,Seafood,New England Seafood Cannery,28,1,28,28,28,"270,20"
LINOD,LINO-Delicateses,57,Ravioli Angelo,Grains/Cereals,Pasta Buttini s.r.l.,28,1,28,28,28,"546,00"
LINOD,LINO-Delicateses,31,Gorgonzola Telino,Dairy Products,Formaggi Fortini s.r.l.,25,1,25,25,25,"312,50"
LINOD,LINO-Delicateses,18,Carnarvon Tigers,Seafood,"Pavlova, Ltd.",25,1,25,25,25,"1562,50"
LINOD,LINO-Delicateses,60,Camembert Pierrot,Dairy Products,Gai pâturage,24,1,24,24,24,"816,00"
LINOD,LINO-Delicateses,19,Teatime Chocolate Biscuits,Confections,"Specialty Biscuits, Ltd.",22,2,11,15,7,"202,40"
LINOD,LINO-Delicateses,65,Louisiana Fiery Hot Pepper Sauce,Condiments,New Orleans Cajun Delights,21,1,21,21,21,"442,05"
LINOD,LINO-Delicateses,2,Chang,Beverages,Exotic Liquids,20,1,20,20,20,"304,00"
LINOD,LINO-Delicateses,28,Rössle Sauerkraut,Produce,Plutzer Lebensmittelgroßmärkte AG,20,1,20,20,20,"912,00"
LINOD,LINO-Delicateses,23,Tunnbröd,Grains/Cereals,PB Knäckebröd AB,18,1,18,18,18,"162,00"
LINOD,LINO-Delicateses,39,Chartreuse verte,Beverages,Aux joyeux ecclésiastiques,10,1,10,10,10,"180,00"
LONEP,Lonesome Pine Restaurant,1,Chai,Beverages,Exotic Liquids,20,1,20,20,20,"288,00"
LONEP,Lonesome Pine Restaurant,12,Queso Manchego La Pastora,Dairy Products,Cooperativa de Quesos 'Las Cabras',20,1,20,20,20,"760,00"
LONEP,Lonesome Pine Restaurant,51,Manjimup Dried Apples,Produce,"G'day, Mate",20,1,20,20,20,"1060,00"
LONEP,Lonesome Pine Restaurant,68,Scottish Longbreads,Confections,"Specialty Biscuits, Ltd.",13,2,6,10,3,"155,00"
LONEP,Lonesome Pine Restaurant,76,Lakkalikööri,Beverages,Karkki Oy,10,1,10,10,10,"180,00"
LONEP,Lonesome Pine Restaurant,62,Tarte au sucre,Confections,Forêts d'érables,10,1,10,10,10,"394,00"
LONEP,Lonesome Pine Restaurant,18,Carnarvon Tigers,Seafood,"Pavlova, Ltd.",10,1,10,10,10,"625,00"
LONEP,Lonesome Pine Restaurant,24,Guaraná Fantástica,Beverages,Refrescos Americanas LTDA,8,1,8,8,8,"36,00"
LONEP,Lonesome Pine Restaurant,28,Rössle Sauerkraut,Produce,Plutzer Lebensmittelgroßmärkte AG,7,1,7,7,7,"319,20"
LONEP,Lonesome Pine Restaurant,67,Laughing Lumberjack Lager,Beverages,Bigfoot Breweries,7,1,7,7,7,"98,00"
LONEP,Lonesome Pine Restaurant,56,Gnocchi di nonna Alice,Grains/Cereals,Pasta Buttini s.r.l.,5,1,5,5,5,"190,00"
LONEP,Lonesome Pine Restaurant,53,Perth Pasties,Meat/Poultry,"G'day, Mate",3,1,3,3,3,"98,40"
LONEP,Lonesome Pine Restaurant,59,Raclette Courdavault,Dairy Products,Gai pâturage,1,1,1,1,1,"55,00"
